\fixlen = T
|set|TIME        |LC_DETREND    |
|int|double      |double        |
 0   866.8350081  -1.2734874e-04 
 0   866.8554425  3.0924400e-04  
 0   866.8758770  3.0243993e-04  
 0   866.8963113  1.1545573e-04  
 0   866.9167457  -1.7438593e-05 
 0   866.9371801  3.1789136e-04  
 0   866.9576145  4.1527368e-04  
 0   866.9780490  -1.1064681e-04 
 0   866.9984833  -2.1510516e-04 
 0   867.0189178  -5.1497587e-04 
 0   867.0393523  -7.3700328e-04 
 0   867.0597866  2.0441250e-04  
 0   867.0802210  -7.5811363e-04 
 0   867.1006555  -2.5958894e-04 
 0   867.1210898  1.0704568e-03  
 0   867.1415242  -9.8752309e-05 
 0   867.1619587  -9.4077986e-05 
 0   867.1823930  -2.5042536e-04 
 0   867.2028275  -8.3458447e-04 
 0   867.2232619  -1.2709016e-04 
 0   867.2436963  -8.8891643e-04 
 0   867.2641307  5.8965705e-04  
 0   867.2845651  2.3532716e-04  
 0   867.3049996  1.4257398e-04  
 0   867.3254340  -6.4159470e-04 
 0   867.3458684  6.1167317e-04  
 0   867.3663028  1.2754399e-04  
 0   867.3867373  -4.2334550e-06 
 0   867.4071716  -1.4151468e-04 
 0   867.4276061  2.0922237e-04  
 0   867.4480405  6.4937893e-04  
 0   867.4684748  -1.2852873e-03 
 0   867.4889093  9.0670399e-04  
 0   867.5093437  -1.0284929e-03 
 0   867.5297780  -1.2835317e-04 
 0   867.5502126  -3.9936724e-04 
 0   867.5706470  -5.5776781e-04 
 0   867.5910813  -7.8034319e-04 
 0   867.6115158  -5.3112971e-04 
 0   867.6319501  3.0896153e-05  
 0   867.6523846  -4.4123935e-05 
 0   867.6728190  -7.0379541e-04 
 0   867.6932533  1.2315060e-04  
 0   867.7136878  -6.7391281e-04 
 0   867.7341222  -4.2931765e-04 
 0   867.7545566  5.1413418e-04  
 0   867.7749910  1.0418880e-04  
 0   867.7954254  -4.1414451e-04 
 0   867.8158599  -2.7636264e-04 
 0   867.8362943  -1.8586990e-04 
 0   867.8567287  3.7709755e-04  
 0   867.8771632  -1.0439077e-05 
 0   867.8975976  2.8142281e-04  
 0   867.9180319  -1.3385949e-04 
 0   867.9384664  3.4629373e-04  
 0   867.9589008  -5.1839062e-04 
 0   867.9793351  4.2459145e-04  
 0   867.9997696  7.2009221e-05  
 0   868.0202040  8.3172263e-04  
 0   868.0406383  -8.1313825e-05 
 0   868.0610729  4.3272917e-04  
 0   868.0815073  3.7489859e-05  
 0   868.1223761  7.4654236e-06  
 0   868.1428105  -4.0602931e-04 
 0   868.1632450  1.1967858e-04  
 0   868.1836793  -6.8600546e-04 
 0   868.2041137  -4.7911456e-04 
 0   868.2245482  1.3726890e-04  
 0   868.2449825  -2.2983762e-04 
 0   868.2654169  6.3120684e-04  
 0   868.2858513  5.9931091e-04  
 0   868.3062858  -3.5951813e-04 
 0   868.3267203  -4.0242801e-04 
 0   868.3471546  -7.4721293e-06 
 0   868.3675890  3.0727615e-06  
 0   868.3880235  -2.3418361e-04 
 0   868.4084578  -7.4830791e-04 
 0   868.4288922  -4.1688458e-04 
 0   868.4493267  1.1755628e-05  
 0   868.4697611  1.5910383e-04  
 0   868.4901955  9.1083139e-06  
 0   868.5106299  -6.8484529e-05 
 0   868.5310643  5.1638504e-05  
 0   868.5514988  -1.8454023e-04 
 0   868.5719332  2.5898178e-05  
 0   868.5923676  -4.0613610e-04 
 0   868.6128021  1.4572771e-04  
 0   868.6332364  2.8579150e-04  
 0   868.6536708  5.8041577e-04  
 0   868.6741053  -2.7480282e-04 
 0   868.6945396  1.7254314e-04  
 0   868.7149741  -8.1298931e-04 
 0   868.7354085  -6.5083959e-04 
 0   868.7558428  -3.5986718e-04 
 0   868.7762774  2.1366050e-04  
 0   868.7967118  7.1466848e-04  
 0   868.8375806  6.6136781e-05  
 0   868.8580150  9.2362367e-05  
 0   868.8784493  -6.2452623e-04 
 0   868.8988838  -1.7584332e-04 
 0   868.9193181  -6.8996107e-04 
 0   868.9397526  5.5807410e-04  
 0   868.9601870  7.8072488e-05  
 0   868.9806214  -3.8746561e-04 
 0   869.0010559  2.3448243e-04  
 0   869.0214903  -5.3976026e-05 
 0   869.0419247  9.0866242e-06  
 0   869.0623591  1.5247958e-04  
 0   869.0827935  1.3385665e-03  
 0   869.1032279  2.5539458e-04  
 0   869.1236624  1.4122551e-07  
 0   869.1440967  6.6869328e-04  
 0   869.1645312  -1.8172845e-04 
 0   869.1849656  -9.0368785e-04 
 0   869.2053999  -3.5500561e-04 
 0   869.2258345  4.6211822e-04  
 0   869.2462689  -5.9279824e-05 
 0   869.2667032  7.2916111e-05  
 0   869.2871377  7.3120114e-04  
 0   869.3075721  -3.5137840e-04 
 0   869.3280064  5.2400999e-04  
 0   869.3484409  5.2035152e-04  
 0   869.3688753  -3.6728603e-04 
 0   869.3893098  -1.0286055e-03 
 0   869.4097441  -3.9583747e-04 
 0   869.4301785  -3.2900064e-04 
 0   869.4506131  1.9090291e-04  
 0   869.4710474  -2.2294605e-04 
 0   869.4914818  2.3708398e-04  
 0   869.5119163  3.8273071e-04  
 0   869.5323506  -4.0908178e-04 
 0   869.5527850  4.1099367e-04  
 0   869.5732194  5.1198044e-04  
 0   869.5936538  2.2263417e-04  
 0   869.6140883  -2.2153585e-04 
 0   869.6345227  -7.4396504e-04 
 0   869.6549571  8.3445288e-05  
 0   869.6753916  -1.8740608e-04 
 0   869.6958260  -3.4965275e-04 
 0   869.7162603  7.2573527e-04  
 0   869.7366948  7.1116228e-05  
 0   869.7571292  1.4464236e-04  
 0   869.7775635  1.8771845e-04  
 0   869.7979980  -3.4497349e-04 
 0   869.8184324  1.2643117e-04  
 0   869.8388669  -3.6417221e-04 
 0   869.8593012  -1.5567706e-04 
 0   869.8797357  -9.8948090e-05 
 0   869.9001702  -3.8858928e-04 
 0   869.9206045  2.2814945e-04  
 0   869.9410389  8.7112474e-04  
 0   869.9614734  3.6030947e-04  
 0   869.9819077  -4.0394245e-04 
 0   870.0023421  1.1142770e-04  
 0   870.0227766  -5.0421339e-05 
 0   870.0432109  -5.9673109e-04 
 0   870.0636454  1.7719161e-04  
 0   870.0840799  -1.9927840e-05 
 0   870.1045143  2.8110278e-04  
 0   870.1249487  -6.9615082e-04 
 0   870.1453831  7.4202032e-04  
 0   870.1658175  -6.4338272e-04 
 0   870.1862519  6.6799147e-04  
 0   870.2066863  3.5675487e-04  
 0   870.2271206  -6.4399815e-04 
 0   870.2475551  -1.1689246e-04 
 0   870.2679895  -8.2720118e-04 
 0   870.2884241  9.7263619e-05  
 0   870.3088584  9.7029272e-04  
 0   870.3292928  -3.1160912e-04 
 0   870.3497273  4.9829873e-04  
 0   870.3701616  -5.0309547e-05 
 0   870.3905960  5.8705680e-04  
 0   870.4110305  -1.9964833e-04 
 0   870.4314648  5.9084356e-04  
 0   870.4518992  -4.0756207e-04 
 0   870.4723337  6.7247114e-05  
 0   870.4927681  -2.0665055e-04 
 0   870.5132026  -1.0534737e-04 
 0   870.5336370  1.4804881e-04  
 0   870.5540713  6.9415540e-04  
 0   870.5745058  3.3807667e-04  
 0   870.5949402  4.6885526e-04  
 0   870.6153746  -1.1791279e-04 
 0   870.6358090  -4.5329757e-04 
 0   870.6562434  7.2004506e-04  
 0   870.6766778  -4.1041756e-04 
 0   870.6971123  1.0671325e-03  
 0   870.7379812  -4.8182969e-04 
 0   870.7584156  3.6230591e-05  
 0   870.7788499  -3.6753365e-04 
 0   870.7992844  -8.1902172e-04 
 0   870.8197187  4.5084319e-04  
 0   870.8401531  -1.1256167e-03 
 0   870.8605876  -7.1875693e-05 
 0   870.8810219  -5.0135900e-04 
 0   870.9014564  3.4756571e-04  
 0   870.9218909  8.1732537e-04  
 0   870.9423252  4.2159916e-04  
 0   870.9627597  1.1888350e-04  
 0   870.9831941  -4.9951038e-04 
 0   871.0036284  -4.0268846e-04 
 0   871.0240629  -2.0022766e-05 
 0   871.0444973  3.0845380e-04  
 0   871.0649316  6.5748638e-05  
 0   871.0853661  5.1731884e-04  
 0   871.1058006  3.4323527e-04  
 0   871.1262350  -3.8085206e-04 
 0   871.1466694  -1.2149189e-04 
 0   871.1671038  -4.6980419e-04 
 0   871.1875382  -3.0261971e-04 
 0   871.2079726  6.1752624e-04  
 0   871.2284070  -2.5972107e-04 
 0   871.2488415  -1.2224831e-04 
 0   871.2692758  -3.0066899e-04 
 0   871.2897102  5.3054755e-05  
 0   871.3101448  5.9054542e-04  
 0   871.3305792  3.2749758e-04  
 0   871.3510135  1.8374163e-04  
 0   871.3714480  3.6125316e-04  
 0   871.3918824  -6.8856991e-04 
 0   871.4123167  -5.3461583e-04 
 0   871.4327512  6.9465180e-04  
 0   871.4531856  -2.2059699e-04 
 0   871.4736200  6.0687649e-05  
 0   871.4940544  -6.0413853e-04 
 0   871.5144888  7.0279499e-04  
 0   871.5349233  1.5969462e-04  
 0   871.5553577  9.3376781e-05  
 0   871.5757920  6.5239071e-04  
 0   871.5962265  -6.2324369e-04 
 0   871.6166609  -1.2219240e-04 
 0   871.6370952  -4.1358275e-04 
 0   871.6575297  -2.4570018e-04 
 0   871.6779641  -4.9385062e-04 
 0   871.6983986  -4.0104432e-04 
 0   871.7188330  2.8176990e-04  
 0   871.7392674  3.7648008e-04  
 0   871.7597019  4.1271956e-04  
 0   871.7801363  4.2316824e-05  
 0   871.8210051  -9.6366221e-06 
 0   871.8414395  -4.1551242e-04 
 0   871.8618738  -7.7607151e-04 
 0   871.8823083  2.0234844e-04  
 0   871.9027427  -2.7507322e-04 
 0   871.9231773  -6.7130581e-04 
 0   871.9436116  -5.3367449e-04 
 0   871.9640460  1.5332218e-05  
 0   871.9844805  3.6631562e-04  
 0   872.0049148  -4.3160503e-04 
 0   872.0253492  3.5544892e-04  
 0   872.0457837  -2.3542377e-04 
 0   872.0662180  -1.4299806e-04 
 0   872.0866524  -1.0983519e-04 
 0   872.1070870  2.0112081e-04  
 0   872.1275213  1.2715631e-03  
 0   872.1479558  7.2035042e-04  
 0   872.1683901  3.4852416e-04  
 0   872.1888245  7.2012341e-04  
 0   872.2092590  -4.5668322e-04 
 0   872.2296933  5.5889628e-04  
 0   872.2501277  1.0477471e-04  
 0   872.2705622  2.8019724e-04  
 0   872.2909965  -4.6751459e-04 
 0   872.3114310  3.9970296e-04  
 0   872.3318655  -3.8655387e-04 
 0   872.3522999  -3.1216725e-04 
 0   872.3931687  -1.6641775e-04 
 0   872.4136031  1.2823641e-03  
 0   872.4340375  -1.5438437e-04 
 0   872.4544719  -3.1743900e-04 
 0   872.4749063  1.0734625e-03  
 0   872.4953408  -2.9478545e-04 
 0   872.5157752  -5.5612379e-04 
 0   872.5362096  7.2423718e-04  
 0   872.5566441  5.5555499e-04  
 0   872.5770784  1.2556306e-04  
 0   872.5975129  4.0279716e-04  
 0   872.6179473  -8.3809100e-06 
 0   872.6383816  -4.1850386e-04 
 0   872.6588161  -5.4569740e-04 
 0   872.6792505  3.7032834e-04  
 0   872.6996848  3.3626198e-05  
 0   872.7201194  3.3672917e-05  
 0   872.7405538  1.8184136e-04  
 0   872.7609881  5.6859059e-04  
 0   872.7814226  5.7379267e-04  
 0   872.8018569  -7.8214398e-05 
 0   872.8222914  4.8906868e-04  
 0   872.8427258  5.1434746e-04  
 0   872.8631602  1.7655869e-04  
 0   872.8835946  9.8010851e-04  
 0   872.9040290  -6.0821214e-04 
 0   872.9244635  -6.8249472e-04 
 0   872.9448979  -9.4431499e-04 
 0   872.9653323  -8.9870937e-06 
 0   872.9857667  -4.3705705e-04 
 0   873.0062012  -3.5829583e-04 
 0   873.0266355  -6.3034888e-05 
 0   873.0470700  1.9952352e-04  
 0   873.0675044  8.7629922e-04  
 0   873.0879387  1.9547343e-04  
 0   873.1083733  2.6716021e-04  
 0   873.1288077  -2.3339025e-04 
 0   873.1492420  -2.7195658e-04 
 0   873.1696765  -4.2794101e-04 
 0   873.1901109  -1.0015076e-04 
 0   873.2105452  -6.6490175e-05 
 0   873.2309797  -2.0833316e-04 
 0   873.2514141  -7.8301062e-04 
 0   873.2718486  -5.0995959e-04 
 0   873.2922829  -5.9549493e-04 
 0   873.3127174  1.4746889e-03  
 0   873.3331519  -3.0242981e-04 
 0   873.3535862  -7.4515550e-04 
 0   873.3740206  7.1798766e-04  
 0   873.3944551  5.7063688e-05  
 0   873.4148894  -1.6721401e-04 
 0   873.4353238  -4.8056900e-04 
 0   873.4557582  -1.2542424e-04 
 0   873.4761926  -9.4774005e-05 
 0   873.4966271  -2.6138694e-04 
 0   873.5170615  5.6793360e-05  
 0   873.5374959  2.2278433e-05  
 0   873.5579304  5.1995408e-04  
 0   873.5783648  -2.0161184e-04 
 0   873.5987991  4.8064237e-04  
 0   873.6192336  4.0108949e-04  
 0   873.6396680  4.2260119e-05  
 0   873.6601023  1.4035885e-04  
 0   873.6805368  -2.0368205e-04 
 0   873.7009712  3.3019474e-04  
 0   873.7214056  4.7808466e-04  
 0   873.7418401  -4.4837780e-04 
 0   873.7622745  2.3544885e-04  
 0   873.7827090  -1.5318394e-04 
 0   873.8031433  -4.1560494e-04 
 0   873.8235777  4.2956910e-04  
 0   873.8440122  5.3008070e-04  
 0   873.8644465  4.2132509e-04  
 0   873.8848809  2.1964757e-04  
 0   873.9053154  6.3579582e-04  
 0   873.9257498  -4.2453254e-04 
 0   873.9461842  -1.4463642e-04 
 0   873.9666187  1.0486916e-04  
 0   873.9870531  6.5828185e-04  
 0   874.0074875  1.8393093e-04  
 0   874.0279219  1.1012360e-03  
 0   874.0483563  6.6287641e-05  
 0   874.0687907  2.5206344e-04  
 0   874.0892251  -4.1307217e-06 
 0   874.1096594  2.1208305e-04  
 0   874.7839952  2.8088730e-04  
 0   874.8044297  4.4982585e-06  
 0   874.8248640  8.6979521e-04  
 0   874.8452984  4.2873243e-04  
 0   874.8657329  3.1023117e-04  
 0   874.8861672  2.4914503e-04  
 0   874.9066017  -4.7271929e-04 
 0   874.9270361  5.2658812e-04  
 0   874.9474704  -9.7157841e-05 
 0   874.9679050  2.2125119e-04  
 0   874.9883394  -3.0410808e-04 
 0   875.0087738  6.6659901e-05  
 0   875.0292082  3.5471146e-04  
 0   875.0496426  -1.9351301e-04 
 0   875.0700770  -1.8008571e-04 
 0   875.0905114  -1.5937549e-04 
 0   875.1109458  -1.9256774e-04 
 0   875.1313803  1.5782538e-05  
 0   875.1518146  4.5137288e-04  
 0   875.1722490  -3.3760633e-05 
 0   875.1926836  6.7273958e-04  
 0   875.2131180  -2.0145909e-04 
 0   875.2335523  2.2975520e-04  
 0   875.2539868  -6.6769711e-04 
 0   875.2744212  7.3424360e-04  
 0   875.2948555  5.8879121e-04  
 0   875.3152900  -1.2325052e-06 
 0   875.3357244  3.4041391e-04  
 0   875.3561588  1.2040064e-03  
 0   875.3765932  -1.0537689e-04 
 0   875.3970275  3.9907396e-04  
 0   875.4174621  -9.3647256e-04 
 0   875.4378965  5.5841479e-04  
 0   875.4583308  2.5564444e-04  
 0   875.4787653  -6.0989603e-04 
 0   875.4991997  4.3908080e-05  
 0   875.5196340  -5.2966102e-04 
 0   875.5400685  -7.0280262e-04 
 0   875.5605029  -4.9938948e-04 
 0   875.5809374  2.0268816e-04  
 0   875.6013717  -2.8819475e-05 
 0   875.6218061  3.0888451e-04  
 0   875.6422407  -3.9995040e-04 
 0   875.6626750  1.6096733e-04  
 0   875.6831094  1.8772786e-04  
 0   875.7035439  -3.4765975e-04 
 0   875.7239783  -2.0898609e-05 
 0   875.7444126  -3.9661547e-05 
 0   875.7648471  9.9414996e-05  
 0   875.7852815  -1.3245747e-04 
 0   875.8057159  -9.5058866e-05 
 0   875.8261503  -1.8868272e-04 
 0   875.8465847  -1.1344704e-06 
 0   875.8670193  -2.7233665e-04 
 0   875.8874536  5.5791065e-04  
 0   875.9078880  -1.8074432e-04 
 0   875.9283225  -2.8835970e-04 
 0   875.9487568  -1.1824759e-03 
 0   875.9691912  1.9428470e-04  
 0   875.9896257  8.6110813e-04  
 0   876.0100600  1.4300781e-04  
 0   876.0304944  7.4205355e-04  
 0   876.0509288  6.0543197e-04  
 0   876.0713632  -7.2940573e-05 
 0   876.0917978  -2.7287242e-04 
 0   876.1122321  4.7111954e-04  
 0   876.1326665  -2.4139548e-04 
 0   876.1531010  4.0366047e-04  
 0   876.1735353  5.4529036e-04  
 0   876.1939697  -1.9567767e-04 
 0   876.2144042  -2.2364871e-04 
 0   876.2348386  3.9455044e-04  
 0   876.2552729  -1.0831764e-04 
 0   876.2757074  -1.9926661e-04 
 0   876.2961418  8.4212363e-05  
 0   876.3165762  4.3858300e-04  
 0   876.3370107  3.3400644e-04  
 0   876.3574451  -7.3255884e-04 
 0   876.3778796  5.9304261e-05  
 0   876.3983139  -5.6701223e-04 
 0   876.4187483  -7.4702647e-04 
 0   876.4391828  -3.4573628e-04 
 0   876.4596171  1.4531467e-04  
 0   876.4800515  -3.9974813e-04 
 0   876.5004860  -3.6451386e-04 
 0   876.5209203  1.6428696e-04  
 0   876.5413548  -5.6944380e-04 
 0   876.5617892  1.7716549e-04  
 0   876.5822236  1.3364636e-04  
 0   876.6026581  -1.5348264e-04 
 0   876.6230925  -9.6967665e-04 
 0   876.6435268  4.9774419e-04  
 0   876.6639613  -6.1359192e-04 
 0   876.6843956  -6.1731134e-04 
 0   876.7048301  -7.3953217e-04 
 0   876.7252645  -5.0818885e-04 
 0   876.7456989  -2.5948987e-04 
 0   876.7661333  7.3190735e-05  
 0   876.7865677  -3.0634302e-04 
 0   876.8070021  2.8113314e-05  
 0   876.8274366  1.0954221e-04  
 0   876.8478710  -9.7884913e-05 
 0   876.8683054  -1.7062905e-04 
 0   876.8887399  -1.3486958e-04 
 0   876.9091742  3.2747604e-04  
 0   876.9296086  -8.2910556e-04 
 0   876.9500431  1.7760381e-04  
 0   876.9704774  1.8190945e-04  
 0   877.0113463  3.6856704e-04  
 0   877.0317806  -3.1120452e-04 
 0   877.0522151  3.9941788e-04  
 0   877.0726496  5.9440004e-04  
 0   877.0930839  2.7996965e-04  
 0   877.1135184  5.6122517e-04  
 0   877.1339528  -1.2598677e-04 
 0   877.1543871  4.3555215e-04  
 0   877.1748216  6.3905818e-04  
 0   877.1952560  -5.1563005e-05 
 0   877.2156904  3.0299384e-04  
 0   877.2361248  3.7538004e-04  
 0   877.2565592  -3.1047799e-05 
 0   877.2769937  -3.5846344e-04 
 0   877.2974280  6.3354695e-05  
 0   877.3178624  4.2047451e-04  
 0   877.3382969  3.6977252e-04  
 0   877.3587313  -6.9431144e-06 
 0   877.3791657  4.6700222e-04  
 0   877.3996001  -7.3999760e-04 
 0   877.4200345  -3.1077565e-04 
 0   877.4404689  5.6468421e-06  
 0   877.4609034  4.0627390e-04  
 0   877.4813377  -1.3757289e-04 
 0   877.5017722  -2.6809162e-04 
 0   877.5222066  -3.1910874e-06 
 0   877.5426409  -6.7798840e-04 
 0   877.5630754  -1.3378974e-04 
 0   877.5835098  -1.3032666e-04 
 0   877.6039441  2.2135353e-04  
 0   877.6243787  3.7774231e-04  
 0   877.6448131  -2.1941731e-04 
 0   877.6652474  3.7220208e-04  
 0   877.6856819  2.1130599e-04  
 0   877.7061163  2.8049247e-04  
 0   877.7265508  2.2985136e-04  
 0   877.7469851  5.1468378e-04  
 0   877.7674195  -1.3026969e-04 
 0   877.7878540  8.5879071e-04  
 0   877.8082883  3.8167776e-04  
 0   877.8287227  1.6850425e-04  
 0   877.8491572  -2.0242111e-04 
 0   877.8695916  -1.6344198e-04 
 0   877.8900259  3.9499186e-04  
 0   877.9104605  -4.4990177e-04 
 0   877.9308949  4.8671613e-04  
 0   877.9513292  2.1707494e-04  
 0   877.9921980  -5.8745273e-04 
 0   878.0126325  3.2125309e-04  
 0   878.0330669  -4.1006989e-04 
 0   878.0535013  1.2211662e-04  
 0   878.0739357  -3.1554551e-04 
 0   878.0943701  -2.5852420e-04 
 0   878.1148044  -9.1504160e-04 
 0   878.1352389  3.6506350e-05  
 0   878.1556733  -6.2905916e-04 
 0   878.1761076  8.2734192e-04  
 0   878.1965421  4.8467197e-04  
 0   878.2169766  1.0464088e-03  
 0   878.2374111  -6.2528928e-04 
 0   878.2578454  2.4115386e-04  
 0   878.2782798  5.1391718e-04  
 0   878.2987143  -3.0970786e-04 
 0   878.3191486  7.9583433e-06  
 0   878.3395830  2.2579408e-04  
 0   878.3600175  -3.1544617e-04 
 0   878.3804518  -6.5305101e-04 
 0   878.4008862  1.3095752e-04  
 0   878.4213207  1.0326705e-04  
 0   878.4417551  3.7128295e-04  
 0   878.4621895  -5.1494554e-04 
 0   878.4826239  -4.3428707e-04 
 0   878.5030583  3.9260733e-04  
 0   878.5234928  -3.1541396e-04 
 0   878.5439272  -6.9159476e-05 
 0   878.5643616  -1.9144354e-04 
 0   878.5847961  6.2051084e-04  
 0   878.6052304  1.3025175e-04  
 0   878.6256648  1.3129067e-03  
 0   878.6460992  -7.2735024e-04 
 0   878.6665336  2.7282111e-04  
 0   878.6869680  -3.3483811e-04 
 0   878.7074024  -3.9691609e-04 
 0   878.7278368  4.3896289e-04  
 0   878.7482713  3.6898500e-04  
 0   878.7687056  1.4588713e-03  
 0   878.7891400  -6.6283502e-04 
 0   878.8095745  3.0154549e-04  
 0   878.8300088  -4.3415953e-04 
 0   878.8504432  -2.6970837e-04 
 0   878.8708778  1.3807822e-04  
 0   878.8913121  -4.0722170e-04 
 0   878.9117465  -7.0061267e-04 
 0   878.9321810  1.1942777e-03  
 0   878.9526154  -5.2086654e-04 
 0   878.9730498  -7.0924951e-05 
 0   878.9934842  -5.7604723e-04 
 0   879.0139186  8.4381225e-04  
 0   879.0343530  -5.4339104e-04 
 0   879.0547874  -1.2774201e-04 
 0   879.0752218  6.1233836e-04  
 0   879.0956563  -3.2424569e-04 
 0   879.1160906  2.3303102e-04  
 0   879.1365250  2.7014362e-04  
 0   879.1569595  -5.0129835e-05 
 0   879.1773938  -6.5507443e-04 
 0   879.1978283  3.0082045e-04  
 0   879.2182627  2.0141002e-04  
 0   879.2386970  -2.1914653e-04 
 0   879.2591316  1.5073495e-04  
 0   879.2795659  8.4325549e-04  
 0   879.3000003  4.6387711e-05  
 0   879.3204348  -4.0912032e-04 
 0   879.3408691  5.7204650e-04  
 0   879.3613035  4.3145902e-04  
 0   879.3817380  4.3253685e-04  
 0   879.4021723  1.7962067e-05  
 0   879.4226067  9.4030656e-05  
 0   879.4430412  -5.0956471e-04 
 0   879.4634756  -3.3860561e-04 
 0   879.4839100  2.4456365e-04  
 0   879.5043444  -3.3334570e-04 
 0   879.5247788  -1.2910750e-04 
 0   879.5452132  1.7770067e-04  
 0   879.5656476  3.3643490e-04  
 0   879.5860820  -5.4007006e-04 
 0   879.6065165  -8.4464584e-04 
 0   879.6269508  5.2977448e-05  
 0   879.6473852  -6.7735906e-05 
 0   879.6678197  7.1450909e-06  
 0   879.6882541  -9.0710225e-04 
 0   879.7086886  -8.5983303e-04 
 0   879.7291230  2.5491745e-04  
 0   879.7495573  -8.2997038e-05 
 0   879.7699918  1.5733657e-04  
 0   879.7904262  2.1583728e-04  
 0   879.8108605  8.2704093e-04  
 0   879.8312950  1.2713658e-04  
 0   879.8517294  -3.5339766e-05 
 0   879.8721637  4.3838489e-04  
 0   879.8925982  -8.9273910e-04 
 0   879.9130326  -1.2759298e-04 
 0   879.9334670  3.8851617e-04  
 0   879.9539014  -2.2531753e-04 
 0   879.9947702  -5.6168279e-05 
 0   880.0152046  3.4904675e-04  
 0   880.0356390  -3.7191424e-04 
 0   880.0560734  -4.5839240e-04 
 0   880.0765078  -7.4639963e-04 
 0   880.0969422  -4.8678185e-04 
 0   880.1173767  6.0757482e-04  
 0   880.1378110  -3.4310322e-04 
 0   880.1582454  -7.9289610e-05 
 0   880.1786800  -5.3146877e-04 
 0   880.1991143  -1.1799453e-04 
 0   880.2195488  3.5056499e-05  
 0   880.2399832  3.6667351e-04  
 0   880.2604175  1.1588352e-04  
 0   880.2808520  -4.9421663e-04 
 0   880.3012864  5.5126194e-04  
 0   880.3217207  3.2576838e-05  
 0   880.3421552  -4.1258209e-05 
 0   880.3625896  8.1780105e-05  
 0   880.3830239  1.3942523e-04  
 0   880.4034584  2.9000686e-04  
 0   880.4238928  -4.2023289e-04 
 0   880.4443273  8.3643186e-05  
 0   880.4647616  -1.5347260e-04 
 0   880.4851960  -3.2090297e-04 
 0   880.5056305  1.2636917e-04  
 0   880.5260648  -8.6376480e-05 
 0   880.5464992  -8.2599872e-05 
 0   880.5669337  1.9366931e-03  
 0   880.5873681  -4.1511288e-04 
 0   880.6078024  5.3595129e-04  
 0   880.6282368  2.6051371e-04  
 0   880.6486712  -7.2686293e-05 
 0   880.6691057  -7.1844511e-04 
 0   880.6895401  6.2058831e-04  
 0   880.7099744  -1.9994448e-04 
 0   880.7304089  -1.3778190e-05 
 0   880.7508433  2.2564309e-04  
 0   880.7712776  1.7885388e-04  
 0   880.7917121  4.2616544e-04  
 0   880.8121465  7.9205428e-04  
 0   880.8325809  -4.6899682e-04 
 0   880.8530154  1.1469029e-04  
 0   880.8734498  2.7199200e-04  
 0   880.8938841  5.1990623e-04  
 0   880.9143186  -5.5734802e-04 
 0   880.9347530  6.3332256e-05  
 0   880.9551875  -9.9399884e-04 
 0   880.9960562  -5.6795128e-05 
 0   881.0164907  -3.7449348e-04 
 0   881.0369250  -1.0681507e-05 
 0   881.0573594  -8.4228515e-05 
 0   881.0777939  4.3574214e-04  
 0   881.0982282  2.1087014e-04  
 0   881.1186626  3.8479895e-05  
 0   881.1390971  5.4009818e-04  
 0   881.1595315  -5.8486627e-04 
 0   881.1799659  -2.0835160e-04 
 0   881.2004003  -4.6473125e-04 
 0   881.2208347  5.3378596e-04  
 0   881.2412691  -3.7422002e-04 
 0   881.2617035  -1.0800808e-04 
 0   881.2821379  4.8333389e-04  
 0   881.3025723  -4.3561511e-05 
 0   881.3230067  3.8998285e-05  
 0   881.3434410  -3.2780092e-04 
 0   881.3638755  -7.7728881e-04 
 0   881.3843099  1.4889052e-05  
 0   881.4047444  -6.5628113e-04 
 0   881.4251787  -2.7306488e-04 
 0   881.4456131  6.2744279e-05  
 0   881.4660476  -7.1812264e-04 
 0   881.4864819  3.3191440e-04  
 0   881.5069163  1.1608462e-04  
 0   881.5273508  4.6580334e-04  
 0   881.5477851  4.5639186e-04  
 0   881.5682195  5.7449104e-04  
 0   881.5886540  6.3192868e-04  
 0   881.6090884  3.0781818e-04  
 0   881.6295227  -4.2763879e-04 
 0   881.6499572  6.9193542e-05  
 0   881.6703916  -3.3147834e-04 
 0   881.6908260  5.4310425e-04  
 0   881.7112604  -1.3671730e-04 
 0   881.7316948  -4.8471274e-04 
 0   881.7521293  -7.1269524e-04 
 0   881.7725636  1.8197446e-04  
 0   881.7929980  -3.5863766e-06 
 0   881.8134325  -6.2658393e-04 
 0   881.8338668  -5.5114069e-04 
 0   881.8543012  4.4415516e-04  
 0   881.8747357  -1.5481861e-04 
 0   881.8951700  -1.0343754e-03 
 0   881.9156045  -1.0948450e-03 
 0   881.9360389  7.3480280e-04  
 0   881.9564732  6.1573053e-04  
 0   881.9769077  4.7675389e-04  
 0   881.9973420  4.5364727e-06  
 0   882.0177764  2.8910220e-04  
 0   882.0382109  -1.6305386e-04 
 0   882.0586452  1.5684251e-04  
 0   882.0790796  1.9203947e-04  
 0   882.0995141  2.0517311e-04  
 0   882.1199484  4.5261285e-04  
 0   882.1403828  -1.8846814e-04 
 0   882.1608173  -7.6803693e-04 
 0   882.1812517  -1.4422782e-04 
 0   882.2016861  -1.0992309e-04 
 0   882.2221205  -6.7337224e-04 
 0   882.2425549  -5.4075988e-04 
 0   882.2629893  1.1562805e-04  
 0   882.2834237  -6.5924390e-04 
