\fixlen = T
|set|TIME        |LC_DETREND    |
|int|double      |double        |
 0   317.9886291  7.3127914e-05  
 0   318.0090619  7.3237839e-05  
 0   318.0294946  3.0948009e-04  
 0   318.0499272  8.3425461e-05  
 0   318.0703599  1.5784593e-05  
 0   318.0907926  -1.3570160e-04 
 0   318.1112252  -1.0057240e-04 
 0   318.1316579  -4.6539291e-05 
 0   318.1520906  -3.4028006e-05 
 0   318.1725233  -1.7435315e-04 
 0   318.1929559  -7.0772403e-05 
 0   318.2133887  -1.4041452e-05 
 0   318.2338213  6.1275346e-06  
 0   318.2542539  1.9775957e-04  
 0   318.2746867  -2.7586573e-05 
 0   318.2951194  5.9357313e-05  
 0   318.3155520  -4.3313848e-05 
 0   318.3359846  3.2997461e-05  
 0   318.3564174  -2.1210185e-06 
 0   318.3768500  7.0467970e-05  
 0   318.3972827  -1.2128316e-04 
 0   318.4177154  7.1479008e-05  
 0   318.4381480  3.3631736e-06  
 0   318.4585807  4.7906890e-04  
 0   318.4790134  4.9965562e-05  
 0   318.4994461  2.9597507e-04  
 0   318.5198787  -9.4260031e-05 
 0   318.5403114  2.2298994e-04  
 0   318.5607441  1.4988036e-04  
 0   318.5811768  -6.9931433e-05 
 0   318.6016093  1.5763249e-04  
 0   318.6220421  6.1357350e-05  
 0   318.6424748  3.5592795e-05  
 0   318.6629074  -5.0982217e-05 
 0   318.6833401  -1.9071113e-04 
 0   318.7037728  -1.0934962e-04 
 0   318.7242055  -1.4306404e-04 
 0   318.7446381  4.1139312e-05  
 0   318.7650708  -4.1980995e-05 
 0   318.7855035  7.1774833e-05  
 0   318.8059361  -2.7173458e-04 
 0   318.8263689  -8.5247790e-05 
 0   318.8468016  1.8945722e-04  
 0   318.8672341  3.7730795e-05  
 0   318.8876669  5.9287726e-05  
 0   318.9080996  4.3064934e-05  
 0   318.9285322  -1.0115126e-04 
 0   318.9489648  1.1264544e-04  
 0   318.9693976  -5.8368110e-05 
 0   318.9898302  1.6874057e-04  
 0   319.0102629  1.3193472e-04  
 0   319.0306957  2.6665411e-05  
 0   319.0511283  -5.5924818e-05 
 0   319.0715609  1.0708056e-04  
 0   319.0919937  2.4880483e-04  
 0   319.1124264  -6.2282750e-05 
 0   319.1328589  2.4156524e-04  
 0   319.1532916  2.3087811e-04  
 0   319.1737244  6.5830878e-05  
 0   319.1941570  -1.4550117e-04 
 0   319.2145896  -1.6131850e-04 
 0   319.2350224  -1.7213449e-04 
 0   319.2554550  -8.8710418e-05 
 0   319.2758877  1.4567427e-05  
 0   319.2963205  -1.1797201e-04 
 0   319.3167530  1.8624168e-04  
 0   319.3371857  -1.7453998e-05 
 0   319.3576184  4.3551707e-05  
 0   319.3780512  7.1393959e-05  
 0   319.3984837  -1.1666903e-04 
 0   319.4189164  -2.4585926e-04 
 0   319.4393492  -3.0510942e-04 
 0   319.4597818  1.9434869e-04  
 0   319.4802145  1.4820881e-04  
 0   319.5006471  3.0047202e-04  
 0   319.5210798  3.3430397e-04  
 0   319.5415125  -4.8900241e-05 
 0   319.5619452  5.8749731e-05  
 0   319.5823778  1.4868165e-04  
 0   319.6028105  -1.1657537e-05 
 0   319.6232431  1.9759004e-04  
 0   319.6436759  1.1196440e-04  
 0   319.6641086  -1.5898672e-04 
 0   319.6845411  2.0692679e-04  
 0   319.7049739  -2.0021963e-04 
 0   319.7254066  3.7853994e-08  
 0   319.7458392  -4.8881520e-05 
 0   319.7662720  7.6863143e-05  
 0   319.7867046  -1.8681660e-04 
 0   319.8071372  1.6441687e-04  
 0   319.8275699  -1.6821016e-04 
 0   319.8480027  5.2672996e-05  
 0   319.8684352  -2.1558319e-04 
 0   319.8888679  1.1536694e-04  
 0   319.9093007  9.5879252e-05  
 0   319.9297334  1.1975451e-04  
 0   319.9501660  -2.1391702e-04 
 0   319.9705987  3.3502951e-05  
 0   319.9910314  2.5202255e-04  
 0   320.0114640  1.1172480e-04  
 0   320.0318967  -2.8719873e-05 
 0   320.0523294  1.9248016e-04  
 0   320.0727620  1.5966971e-04  
 0   320.0931947  6.3624443e-06  
 0   320.1136275  -3.7602029e-05 
 0   320.1340601  9.2701328e-07  
 0   320.1544927  2.2958314e-04  
 0   320.1749255  -8.8128063e-06 
 0   320.1953582  1.5740210e-05  
 0   320.2157908  -7.9582933e-05 
 0   320.2362235  -2.8457880e-04 
 0   320.2566562  7.5166638e-05  
 0   320.2770888  -3.3623885e-05 
 0   320.3179543  -9.1990642e-06 
 0   320.3383869  1.4300372e-04  
 0   320.3588195  7.6479555e-05  
 0   320.3792523  -2.0842339e-04 
 0   320.3996849  -1.2680200e-04 
 0   320.4201176  -2.6426897e-05 
 0   320.4405503  4.8014121e-05  
 0   320.4609829  -1.7438232e-06 
 0   320.4814156  3.2344014e-05  
 0   320.5018483  2.4497927e-05  
 0   320.5222810  -2.4786725e-04 
 0   320.5427136  -2.3389133e-04 
 0   320.5631463  3.3943779e-05  
 0   320.5835790  -1.4646804e-04 
 0   320.6040117  1.1919428e-04  
 0   320.6244443  1.7580867e-04  
 0   320.6448770  -3.0733072e-04 
 0   320.6653097  -7.9747864e-05 
 0   320.6857423  -3.5172932e-05 
 0   320.7061750  -9.0795525e-05 
 0   320.7266078  -1.7373108e-04 
 0   320.7470403  -1.8054243e-04 
 0   320.7674730  -1.4898405e-04 
 0   320.7879058  -3.9854964e-05 
 0   320.8083385  -2.1560603e-05 
 0   320.8287711  5.9857557e-05  
 0   320.8492038  9.1056019e-05  
 0   320.8696365  7.4836513e-05  
 0   320.8900691  1.2116851e-04  
 0   320.9105018  1.5935543e-04  
 0   320.9309346  7.3759715e-05  
 0   320.9513671  -2.6750733e-04 
 0   320.9717998  -1.0506077e-04 
 0   320.9922326  -2.1950155e-04 
 0   321.0126652  -9.2084527e-05 
 0   321.0330979  -2.3346956e-05 
 0   321.0535306  -1.3674180e-06 
 0   321.0739633  1.7948943e-04  
 0   321.0943959  -1.2691959e-04 
 0   321.1148286  2.7411999e-05  
 0   321.1352614  2.4124292e-05  
 0   321.1556939  2.2620552e-05  
 0   321.1761266  -1.8008839e-04 
 0   321.1965594  2.9304851e-04  
 0   321.2169920  2.0327451e-04  
 0   321.2374247  -1.6518802e-04 
 0   321.2578574  2.2696599e-06  
 0   321.2782900  2.0234169e-04  
 0   321.2987227  -6.7280831e-05 
 0   321.3191555  -7.1579343e-05 
 0   321.3395881  1.0569946e-05  
 0   321.3600207  -4.9090675e-05 
 0   321.3804534  1.1324532e-05  
 0   321.4008862  -1.2565385e-04 
 0   321.4213188  -3.0636169e-05 
 0   321.4417515  -1.9486441e-04 
 0   323.5463204  2.2253157e-04  
 0   323.5667531  1.0449525e-04  
 0   323.5871856  1.9620439e-04  
 0   323.6076184  2.4366732e-04  
 0   323.6280511  7.8145298e-05  
 0   323.6484837  3.8294093e-05  
 0   323.6689165  3.7829563e-05  
 0   323.6893492  6.5782529e-05  
 0   323.7097818  7.5035707e-05  
 0   323.7302145  1.1462018e-04  
 0   323.7506472  -2.0270825e-04 
 0   323.7710798  1.3451229e-06  
 0   323.7915125  1.9008527e-04  
 0   323.8119453  -4.6776709e-05 
 0   323.8323780  2.0216781e-04  
 0   323.8528106  -1.9047559e-04 
 0   323.8732433  -1.3830244e-04 
 0   323.9141086  -1.8442015e-04 
 0   323.9345414  -1.3401425e-04 
 0   323.9549741  -6.0638773e-05 
 0   323.9754067  -1.6343622e-05 
 0   323.9958395  1.0562132e-04  
 0   324.0162721  5.5792253e-04  
 0   324.0367047  -2.6724525e-05 
 0   324.0571374  8.8874927e-05  
 0   324.0775702  3.4402674e-05  
 0   324.0980028  3.7815919e-04  
 0   324.1184355  -2.9975890e-05 
 0   324.1388683  -4.5977071e-05 
 0   324.1593009  -7.4567521e-05 
 0   324.1797335  3.7795363e-04  
 0   324.2001663  -8.4410611e-05 
 0   324.2205990  1.9089664e-05  
 0   324.2410316  2.7824484e-05  
 0   324.2614644  -2.8300707e-05 
 0   324.2818971  5.3235073e-07  
 0   324.3023297  -1.2391400e-04 
 0   324.3227623  -2.0337251e-05 
 0   324.3431951  -2.6327161e-05 
 0   324.3636277  3.7518799e-05  
 0   324.3840604  -9.1060101e-05 
 0   324.4044932  2.1186416e-04  
 0   324.4249258  1.3452781e-05  
 0   324.4657911  6.6755347e-05  
 0   324.4862238  -7.2930678e-05 
 0   324.5066565  5.7681893e-05  
 0   324.5270892  1.5417105e-04  
 0   324.5475219  -4.2094485e-05 
 0   324.5679546  3.8300236e-04  
 0   324.5883872  -8.3634070e-05 
 0   324.6088200  5.1431914e-05  
 0   324.6292526  2.5673156e-05  
 0   324.6496852  1.8396633e-04  
 0   324.6701180  5.2303938e-05  
 0   324.6905507  -7.1814051e-05 
 0   324.7109834  -1.8377312e-05 
 0   324.7314161  -3.0759482e-05 
 0   324.7518488  4.4526369e-04  
 0   324.7722815  2.1671579e-04  
 0   324.7927140  1.6515210e-04  
 0   324.8131468  -5.4708769e-05 
 0   324.8335795  -1.7265174e-05 
 0   324.8540121  4.3058262e-05  
 0   324.8744449  1.3556996e-04  
 0   324.8948776  1.1566264e-04  
 0   324.9153102  -9.4023038e-05 
 0   324.9357430  -5.5983481e-05 
 0   324.9561757  6.7154004e-05  
 0   324.9766082  -6.4068379e-05 
 0   324.9970410  -1.5502032e-04 
 0   325.0174737  3.8719143e-05  
 0   325.0379064  -1.6377604e-04 
 0   325.0583390  -1.2318412e-04 
 0   325.0787718  8.9181063e-05  
 0   325.0992045  -1.1257070e-04 
 0   325.1196371  2.3155029e-05  
 0   325.1400699  -2.2807010e-04 
 0   325.1605025  -1.4356857e-04 
 0   325.1809351  -7.7554476e-05 
 0   325.2013679  6.7098781e-06  
 0   325.2218006  -3.4618599e-04 
 0   325.2422332  -1.0283495e-04 
 0   325.2626659  5.7095112e-05  
 0   325.2830987  -7.2076923e-06 
 0   325.3035314  -2.3305361e-04 
 0   325.3239640  -1.0181987e-04 
 0   325.3443967  -2.0212357e-04 
 0   325.3648294  -8.4985666e-05 
 0   325.3852620  -2.7520287e-05 
 0   325.4056948  -1.1242875e-04 
 0   325.4261275  -5.0021539e-05 
 0   325.4465601  -2.7378110e-04 
 0   325.4669929  -4.9197020e-05 
 0   325.4874255  -1.1901355e-04 
 0   325.5078582  -1.6748912e-04 
 0   325.5282908  8.8088942e-05  
 0   325.5487235  8.3865081e-05  
 0   325.5691562  -2.7197754e-04 
 0   325.5895889  -1.3578060e-04 
 0   325.6100216  -1.1762996e-04 
 0   325.6304543  1.2278168e-04  
 0   325.6508870  -1.6287877e-04 
 0   325.6713197  -1.5892119e-05 
 0   325.6917524  -4.8128982e-06 
 0   325.7121851  -1.7800319e-04 
 0   325.7326177  1.4353797e-04  
 0   325.7530504  -3.0904088e-05 
 0   325.7734831  -9.1749418e-05 
 0   325.7939157  -8.4977422e-05 
 0   325.8143485  -3.7864953e-05 
 0   325.8347812  8.7429908e-05  
 0   325.8552138  1.2817047e-05  
 0   325.8756466  7.9629564e-05  
 0   325.8960793  -2.3842862e-05 
 0   325.9165120  6.2959873e-05  
 0   325.9369446  1.8452437e-04  
 0   325.9573774  1.1563073e-04  
 0   325.9778100  -8.0898797e-05 
 0   325.9982426  -2.8699913e-04 
 0   326.0186754  -6.7187946e-05 
 0   326.0391081  -7.9561985e-05 
 0   326.0595407  6.5950131e-05  
 0   326.0799735  -2.3395558e-04 
 0   326.1004062  -7.1381117e-05 
 0   326.1208388  -3.8402577e-05 
 0   326.1412716  8.9575384e-05  
 0   326.1617043  8.1023754e-05  
 0   326.1821370  3.8690116e-05  
 0   326.2025696  5.2120846e-05  
 0   326.2230024  -1.8506710e-04 
 0   326.2434350  -1.4445068e-04 
 0   326.2638676  -1.1960239e-04 
 0   326.2843004  1.8508153e-04  
 0   326.3047331  4.1863666e-05  
 0   326.3251657  1.0852073e-04  
 0   326.3455985  1.1804455e-05  
 0   326.3660312  2.0789438e-04  
 0   326.3864638  -1.0746631e-04 
 0   326.4068965  1.4322203e-04  
 0   326.4273293  3.0841602e-05  
 0   326.4477619  -2.5161828e-05 
 0   326.4681946  -7.4325530e-05 
 0   326.4886273  1.0425748e-06  
 0   326.5090599  6.8754156e-04  
 0   326.5294926  -1.4302676e-04 
 0   326.5499254  -1.7502879e-04 
 0   326.5703580  2.6249269e-04  
 0   326.5907907  4.4793258e-05  
 0   326.6112233  1.3446531e-04  
 0   326.6316561  8.3001723e-05  
 0   326.6520888  -1.8382708e-04 
 0   326.6725214  1.2993225e-04  
 0   326.6929542  1.5787307e-04  
 0   326.7133869  -1.3904141e-04 
 0   326.7338195  -1.3805993e-04 
 0   326.7542523  3.2017240e-05  
 0   326.7746850  -1.0932549e-04 
 0   326.7951177  4.8760954e-05  
 0   326.8155502  -1.6440831e-07 
 0   326.8359830  -2.0568032e-04 
 0   326.8564157  9.2905248e-05  
 0   326.8768483  2.1858345e-04  
 0   326.8972811  -4.7743553e-05 
 0   326.9177138  9.2345988e-05  
 0   326.9381464  2.6692627e-05  
 0   326.9585792  5.2520820e-05  
 0   326.9790119  9.1785369e-06  
 0   326.9994445  4.1467614e-05  
 0   327.0198773  -3.5044715e-05 
 0   327.0403100  -1.0934575e-04 
 0   327.0607427  2.0188601e-04  
 0   327.0811753  -2.0826214e-05 
 0   327.1016081  1.3851514e-04  
 0   327.1220408  -4.6706486e-05 
 0   327.1424734  -6.0767643e-06 
 0   327.1629062  9.6773183e-05  
 0   327.1833389  -1.2071081e-04 
 0   327.2037714  4.5044824e-05  
 0   327.2242042  9.8757548e-05  
 0   327.2446369  -1.0770817e-04 
 0   327.2650695  -8.0680969e-05 
 0   327.2855022  1.1493582e-04  
 0   327.3059350  1.8166697e-04  
 0   327.3263676  1.8810667e-04  
 0   327.3468003  -1.7370888e-04 
 0   327.3672331  -1.2030340e-04 
 0   327.3876657  -6.1609411e-05 
 0   327.4080984  -4.1407129e-05 
 0   327.4489638  -8.4457111e-05 
 0   327.4693965  1.9812926e-04  
 0   327.4898292  -1.4268843e-06 
 0   327.5102619  3.2904652e-05  
 0   327.5306946  -6.2148509e-05 
 0   327.5511272  1.9273435e-04  
 0   327.5715600  1.1133910e-04  
 0   327.5919927  -1.7737836e-04 
 0   327.6124254  -6.7580695e-05 
 0   327.6328581  -1.6340594e-04 
 0   327.6532908  1.8138207e-04  
 0   327.6737235  6.9875394e-05  
 0   327.6941562  2.0022857e-05  
 0   327.7145889  1.5691241e-04  
 0   327.7350216  -1.1381583e-05 
 0   327.7554541  2.0869923e-04  
 0   327.7758869  7.3633353e-05  
 0   327.7963196  5.2532319e-05  
 0   327.8167522  -8.4755688e-05 
 0   327.8371850  5.4516637e-05  
 0   327.8576177  3.4004239e-05  
 0   327.8780503  3.7851427e-05  
 0   327.8984831  -1.5486371e-04 
 0   327.9189158  -3.0999418e-05 
 0   327.9393485  6.0591929e-06  
 0   327.9597811  -1.3555991e-04 
 0   327.9802139  1.3531804e-04  
 0   328.0006466  -2.8064889e-07 
 0   328.0210792  5.0912717e-05  
 0   328.0415120  1.7098211e-04  
 0   328.0619447  1.4721988e-04  
 0   328.0823773  1.0241003e-04  
 0   328.1028101  2.5061105e-05  
 0   328.1232428  3.3627504e-05  
 0   328.1436754  1.7394792e-05  
 0   328.1641081  4.9446000e-05  
 0   328.1845409  -2.2282497e-05 
 0   328.2049735  9.3302384e-05  
 0   328.2254062  -1.9090676e-05 
 0   328.2458390  -5.1506009e-05 
 0   328.2662717  -7.6960569e-05 
 0   328.2867043  -2.8107361e-05 
 0   328.3071371  -4.7002479e-05 
 0   328.3275698  2.3755279e-05  
 0   328.3480024  8.8272274e-05  
 0   328.3684351  -2.0706914e-04 
 0   328.3888679  2.0885738e-05  
 0   328.4093005  -2.2542446e-04 
 0   328.4297332  -9.8359713e-05 
 0   328.4501659  5.9655118e-05  
 0   328.4705986  -6.9348062e-05 
 0   328.4910313  3.4810614e-04  
 0   328.5114640  -2.6975150e-04 
 0   328.5318967  -1.1760099e-05 
 0   328.5523294  -2.0558547e-04 
 0   328.5727621  3.4364947e-04  
 0   328.5931948  3.5802941e-04  
 0   328.6136275  7.9864885e-06  
 0   328.6340601  -3.6624330e-04 
 0   328.6544929  4.7200028e-05  
 0   328.6749256  -4.4943659e-05 
 0   328.6953582  -1.5086056e-04 
 0   328.7157910  -8.8228335e-06 
 0   328.7362237  1.7998289e-05  
 0   328.7566564  2.8322926e-05  
 0   328.7770891  -1.4697085e-04 
 0   328.7975218  -1.7817187e-05 
 0   328.8179545  -9.0061993e-05 
 0   328.8383871  -2.4872017e-04 
 0   328.8588199  3.4226960e-05  
 0   328.8792526  2.0161743e-04  
 0   328.8996852  9.0619615e-05  
 0   328.9201180  -1.7115363e-04 
 0   328.9405507  1.0935980e-04  
 0   328.9609833  6.3255888e-05  
 0   328.9814161  1.7673256e-04  
 0   329.0018488  -7.6206619e-05 
 0   329.0222814  -1.7867025e-04 
 0   329.0427141  1.5121164e-04  
 0   329.0631469  1.4181342e-04  
 0   329.0835796  -7.7775978e-05 
 0   329.1040122  3.4222448e-05  
 0   329.1244450  9.0342604e-05  
 0   329.1448777  7.5402704e-06  
 0   329.1653103  -9.3155802e-05 
 0   329.1857431  -2.3563362e-05 
 0   329.2061758  9.3622308e-05  
 0   329.2266084  1.4235923e-04  
 0   329.2470411  1.0907008e-04  
 0   329.2674739  7.5674370e-06  
 0   329.2879066  -6.0879593e-05 
 0   329.3083393  2.4319808e-05  
 0   329.3287721  -7.8066609e-05 
 0   329.3492047  2.1720568e-04  
 0   329.3696374  -5.1343013e-05 
 0   329.3900702  -1.3684998e-04 
 0   329.4105028  -1.2077453e-05 
 0   329.4309355  -1.6113996e-04 
 0   329.4513683  7.0082991e-05  
 0   329.4718009  2.2374885e-04  
 0   329.4922336  -2.7520216e-05 
 0   329.5126663  -1.2304024e-04 
 0   329.5330990  1.0262641e-04  
 0   329.5535317  -5.3230462e-05 
 0   329.5739643  6.3624488e-05  
 0   329.5943971  5.5119755e-05  
 0   329.6148298  1.9222021e-04  
 0   329.6352625  9.6965283e-05  
 0   329.6556952  -6.6086344e-05 
 0   329.6761279  -6.2965504e-05 
 0   329.6965606  4.4648656e-05  
 0   329.7169932  -2.9500551e-04 
 0   329.7374260  -9.4591822e-05 
 0   329.7578587  -2.3657387e-05 
 0   329.7782913  -6.6876033e-05 
 0   329.7987242  3.6726018e-05  
 0   329.8191569  3.1369229e-05  
 0   329.8395895  -8.2809878e-05 
 0   329.8600223  -1.0757061e-05 
 0   329.8804550  -6.6029046e-05 
 0   329.9008876  9.4039606e-05  
 0   329.9213203  8.8608664e-05  
 0   329.9417531  -6.2002531e-05 
 0   329.9621858  7.4505719e-05  
 0   329.9826184  -1.9291929e-04 
 0   330.0030512  -9.5770964e-05 
 0   330.0234839  -1.1072548e-04 
 0   330.0439165  -9.4118470e-05 
 0   330.0643493  4.2979656e-05  
 0   330.0847820  9.0946640e-05  
 0   330.1052146  4.0259940e-04  
 0   330.1256474  2.7797537e-04  
 0   330.1460801  1.0255828e-04  
 0   330.1665128  1.6254937e-06  
 0   330.1869455  2.4039327e-04  
 0   330.2073783  7.3255833e-05  
 0   330.2278109  -1.4194334e-04 
 0   330.2482436  1.1740136e-04  
 0   330.2686764  -1.1824351e-04 
 0   330.2891091  -9.1854141e-05 
 0   330.3095417  -3.2158921e-05 
 0   330.3299745  3.9338399e-04  
 0   330.3504072  -1.0113095e-04 
 0   330.3708398  1.1045601e-04  
 0   330.3912725  3.8768154e-05  
 0   330.4117052  1.5770007e-04  
 0   330.4525707  1.3498656e-04  
 0   330.4730034  2.3529016e-04  
 0   330.4934361  1.5196551e-04  
 0   330.5138688  6.5626868e-05  
 0   330.5343015  1.4842382e-05  
 0   330.5547342  9.5349373e-05  
 0   330.5955995  9.5847005e-05  
 0   330.6160323  -5.2178653e-05 
 0   330.6364650  5.1627670e-05  
 0   330.6568976  -8.7632206e-06 
 0   330.6773304  3.5183461e-05  
 0   330.6977632  -5.6381225e-05 
 0   330.7181958  3.0724664e-06  
 0   330.7386286  -6.1769293e-05 
 0   330.7590613  3.7748250e-05  
 0   330.7794939  8.6612177e-05  
 0   330.7999267  1.2895480e-05  
 0   330.8203594  1.0699237e-05  
 0   330.8407921  -9.7500619e-05 
 0   330.8612247  -9.0220630e-05 
 0   330.8816575  3.8550512e-04  
 0   330.9020902  2.4195124e-05  
 0   330.9225229  -1.5616880e-04 
 0   330.9429557  7.2941926e-05  
 0   330.9633884  2.4009534e-04  
 0   330.9838210  -5.1233670e-05 
 0   331.0042538  -1.4145172e-04 
 0   331.0246865  3.8666745e-05  
 0   331.0451191  -1.5870035e-04 
 0   331.0655518  1.1373124e-04  
 0   331.0859846  1.5629508e-04  
 0   331.1268500  1.7119410e-04  
 0   331.1472828  -4.4485819e-06 
 0   331.1677155  -1.8373955e-04 
 0   331.1881481  -1.9165393e-04 
 0   331.2085809  6.0809056e-05  
 0   331.2290136  -5.1281797e-05 
 0   331.2494462  -6.4728524e-06 
 0   331.2698789  -7.0921167e-05 
 0   331.2903118  -1.3043497e-04 
 0   331.3107444  3.7966602e-05  
 0   331.3311771  2.2927017e-05  
 0   331.3516099  -1.3997697e-04 
 0   331.3720425  -4.5189565e-05 
 0   331.3924752  1.8051022e-04  
 0   331.4129080  -1.5112670e-04 
 0   331.4333406  2.4216351e-05  
 0   331.4537733  -2.5406503e-04 
 0   331.4742061  5.4122789e-05  
 0   331.4946388  -2.1408430e-04 
 0   331.5150715  -8.2785198e-05 
 0   331.5355041  5.0650397e-05  
 0   331.5559369  9.0073932e-05  
 0   331.5763696  6.7314657e-05  
 0   331.5968022  -1.1961461e-05 
 0   331.6172350  1.1809099e-04  
 0   331.6376678  -1.7932676e-04 
 0   331.6581005  -3.0266670e-05 
 0   331.6785332  2.4871403e-04  
 0   331.6989659  2.0916069e-04  
 0   331.7193986  1.7206656e-04  
 0   331.7398312  7.2155992e-05  
 0   331.7602640  -5.0385483e-05 
 0   331.7806968  1.6126705e-04  
 0   331.8011294  1.3695135e-04  
 0   331.8215622  -2.3780605e-04 
 0   331.8419949  -5.3044773e-06 
 0   331.8624275  -1.5136103e-04 
 0   331.8828603  2.1653702e-04  
 0   331.9032930  -4.3904161e-05 
 0   331.9237257  -7.8504338e-05 
 0   331.9441584  3.9998788e-05  
 0   331.9645912  -2.3633704e-05 
 0   331.9850238  -1.7366637e-04 
 0   332.0054565  8.4133593e-05  
 0   332.0258893  -1.5417808e-04 
 0   332.0463220  -7.5624972e-05 
 0   332.0667547  8.7985711e-05  
 0   332.0871875  -1.2263552e-04 
 0   332.1076202  1.7436598e-05  
 0   332.1280528  1.6507835e-05  
 0   332.1484855  -4.7942292e-05 
 0   332.1689183  -1.6681827e-04 
 0   332.1893510  -5.2614076e-05 
 0   332.2097837  -8.4423136e-06 
 0   332.2302165  -4.4819608e-05 
 0   332.2506491  -1.7207654e-04 
 0   332.2710818  -1.2030324e-04 
 0   332.2915146  1.2628137e-04  
 0   332.3119473  -1.1981574e-04 
 0   332.3323800  1.7156434e-04  
 0   332.3528128  -3.7380785e-06 
 0   332.3732454  7.4436299e-05  
 0   332.3936781  -5.3792235e-05 
 0   332.4141108  -9.3346935e-05 
 0   332.4345435  8.6699984e-05  
 0   332.4549763  3.1777461e-05  
 0   332.4754090  8.4289779e-05  
 0   332.4958417  7.5788084e-06  
 0   332.5162744  9.2969771e-05  
 0   332.5367071  -2.1727703e-05 
 0   332.5571399  9.4174593e-06  
 0   332.5775726  7.7861761e-05  
 0   332.5980053  5.0551829e-05  
 0   332.6184379  -5.6679652e-05 
 0   332.6388707  2.8832275e-05  
 0   332.6593034  -3.6043817e-05 
 0   332.6797361  1.8217648e-05  
 0   332.7001689  -2.0656403e-04 
 0   332.7206016  7.3616517e-05  
 0   332.7410342  3.5633336e-06  
 0   332.7614670  7.6413955e-05  
 0   332.7818997  1.4471095e-04  
 0   332.8023324  -1.8666305e-04 
 0   332.8227651  1.5545489e-04  
 0   332.8431979  -8.9844238e-05 
 0   332.8636306  -1.2457158e-04 
 0   332.8840632  1.3632591e-04  
 0   332.9044961  2.8276275e-04  
 0   332.9249288  1.5503245e-04  
 0   332.9453614  -3.7154634e-05 
 0   332.9657942  -1.0856225e-04 
 0   332.9862269  -1.5187346e-06 
 0   333.0066596  1.3933303e-04  
 0   333.0270924  7.2010317e-07  
 0   333.0475251  3.0337620e-04  
 0   333.0679577  -1.3264337e-05 
 0   333.0883904  8.4063227e-05  
 0   333.1088233  -7.9079582e-05 
 0   333.1292559  -1.4623858e-04 
 0   333.1496886  -1.3166630e-04 
 0   333.1701214  -4.8989674e-05 
 0   333.1905541  3.9393930e-05  
 0   333.2109868  -8.0743528e-05 
 0   333.2314196  9.6570016e-05  
 0   333.2518523  -1.9344718e-06 
 0   333.2722849  -1.9897947e-05 
 0   333.2927176  -2.5070389e-04 
 0   333.3131505  -1.2701836e-04 
 0   333.3335831  -1.6721561e-04 
 0   333.3540158  -6.1646708e-05 
 0   333.3744485  2.4562694e-05  
 0   333.4153140  -1.1862238e-04 
 0   333.4357467  -1.6103049e-04 
 0   333.4561794  -1.3430094e-04 
 0   333.4766121  1.4410852e-05  
 0   333.4970448  -5.9891157e-05 
 0   333.5174776  -1.0384399e-04 
 0   333.5379103  6.0486884e-05  
 0   333.5583429  -4.5655364e-05 
 0   333.5787758  -8.7990098e-05 
 0   333.5992085  3.1627726e-04  
 0   333.6196411  -6.7097215e-05 
 0   333.6400739  9.4645766e-05  
 0   333.6605066  -2.3256196e-04 
 0   333.6809393  6.5068481e-05  
 0   333.7013720  5.8657726e-05  
 0   333.7218048  -1.3879543e-04 
 0   333.7422375  2.4130625e-04  
 0   333.7626702  -5.4539516e-05 
 0   333.7831030  -5.2921798e-05 
 0   333.8035357  5.3752032e-05  
 0   333.8239683  -3.4385124e-05 
 0   333.8444012  2.7674319e-05  
 0   333.8648339  -9.9392921e-05 
 0   333.8852665  2.4373129e-04  
 0   333.9056993  -8.5724809e-05 
 0   333.9261321  -5.4880980e-05 
 0   333.9465647  1.7300168e-06  
 0   333.9669974  -1.0375290e-04 
 0   333.9874302  -2.4164817e-04 
 0   334.0078630  -8.6471864e-06 
 0   334.0282956  -2.0330427e-04 
 0   334.0487284  7.1258604e-05  
 0   334.0691611  2.5348245e-05  
 0   334.0895938  -1.7078768e-04 
 0   334.1100266  1.2155621e-04  
 0   334.1304593  3.7182519e-05  
 0   334.1508919  1.5592416e-04  
 0   334.1713247  2.5254118e-04  
 0   334.1917575  -1.1565103e-04 
 0   334.2121901  -2.0093976e-04 
 0   334.2326228  1.3020165e-04  
 0   334.2530557  -4.6829995e-05 
 0   334.2734883  -1.7346271e-04 
 0   334.2939210  7.6135080e-07  
 0   334.3143537  2.4941881e-04  
 0   334.3347866  1.4165850e-04  
 0   334.3552192  2.8236280e-05  
 0   334.3756519  2.9991108e-05  
 0   334.3960846  1.4064407e-04  
 0   334.4165174  3.1574938e-04  
 0   334.4369501  2.3274719e-04  
 0   334.4573828  -2.0991461e-04 
 0   334.4778156  4.2263291e-05  
 0   334.4982483  7.1072795e-06  
 0   334.5186810  -2.8377394e-06 
 0   334.5391137  -1.4979110e-04 
 0   334.5595464  -3.7330770e-05 
 0   334.5799791  2.2602997e-04  
 0   334.6004119  -8.4844360e-05 
 0   334.6208447  -3.4641718e-05 
 0   334.6412773  -3.5906662e-05 
 0   334.6617101  -1.4543987e-04 
 0   334.6821428  -3.3690576e-05 
 0   334.7025755  2.3185539e-04  
 0   334.7230083  -2.2828163e-04 
 0   334.7434410  2.6144413e-05  
 0   334.7638737  -2.5768653e-05 
 0   334.7843065  6.5295695e-05  
 0   334.8047392  1.4327167e-04  
 0   334.8251718  -2.4267533e-04 
 0   334.8456046  -1.9525219e-04 
